id,price,license,model,fuel,cc,registration_date,license_changed,owner_changed,total_loss,flood,theft,damaged_count,damaged_total,damaged_by_other_count,damaged_by_other_total,transmission,warranty,mileage,tuning_history,special_history,usage_change,accident,little_accident
38506567,599,126우2196,그랜저 HG,가스,2999cc,2014/10/13,2,6,0,0,0,1,1293978,0,0,오토,자가보증,"20,450km",없음,없음,없음,없음,없음
38506549,560,47어8694,레이,가솔린,998cc,2014/10/08,1,7,0,0,0,0,0,3,5719717,오토,자가보증,"120,554km",없음,없음,없음,없음,없음
38180060,3120,333도3055,카니발 4세대,디젤,2151cc,2022/07/12,1,2,0,0,0,0,0,0,0,오토,자가보증,"47,200km",없음,없음,없음,없음,없음
38460657,4400,39보6949,GV60,전기,111cc,2022/05/30,0,4,0,0,0,0,0,3,3805637,오토,자가보증,"46,000km",없음,없음,없음,없음,없음
38432272,599,99우8483,그랜드 스타렉스,가스,2359cc,2014/08/20,1,2,0,0,0,2,1661061,1,527270,수동,자가보증,"281,000km",없음,없음,없음,없음,있음
38432358,1580,14머0919,올 뉴 쏘렌토,디젤,1995cc,2016/01/14,0,4,0,0,0,2,3142900,0,0,오토,자가보증,"92,000km",없음,없음,없음,없음,있음
38420348,1370,230다5084,올 뉴 쏘렌토,디젤,1995cc,2015/02/16,1,3,0,0,0,0,0,1,336548,오토,자가보증,"152,159km",없음,없음,없음,없음,있음
36692494,1100,77무3248,그랜드 스타렉스,디젤,2497cc,2015/11/19,0,1,0,0,0,1,1758480,1,2857170,오토,자가보증,"95,012km",없음,없음,없음,없음,있음
38528325,1950,29더8156,셀토스,가솔린,1591cc,2019/08/06,0,1,0,0,0,0,0,0,0,오토,자가보증,"53,830km",없음,없음,없음,있음,없음
38101491,1820,46다0622,EQ900,가솔린,3778cc,2016/07/19,0,1,0,0,0,0,0,1,407330,오토,자가보증,"206,731km",없음,없음,없음,없음,없음
38597907,4850,170가9139,더 뉴 쏘렌토 4세대,가솔린,2497cc,2023/08/30,0,0,0,0,0,0,0,0,0,오토,자가보증,"10,877km",없음,없음,없음,없음,없음
37995254,1200,04다4677,제네시스 DH,가솔린,3778cc,2014/02/10,1,7,0,0,0,6,5680356,0,0,오토,자가보증,"164,530km",없음,없음,있음 / 영업용,없음,있음
38070222,750,51부0146,더 뉴 K3,가솔린,1591cc,2016/12/21,0,0,0,0,0,1,1451487,1,436249,오토,자가보증,"102,334km",없음,없음,없음,있음,있음
38197750,1650,295버7741,아반떼 (CN7),가스,1591cc,2021/10/01,1,1,0,0,0,1,808430,0,0,오토,자가보증,"41,004km",없음,없음,있음 / 렌트,없음,없음
37906728,620,51주5285,K5 2세대,가스,1999cc,2015/12/08,0,2,0,0,0,4,2509086,5,4601290,오토,자가보증,"202,417km",없음,없음,없음,없음,없음
38575028,3330,07러2588,더 K9,가솔린,3778cc,2018/09/21,0,2,0,0,0,0,0,1,403290,오토,자가보증,"82,147km",없음,없음,없음,없음,없음
38312082,790,23우3184,LF 쏘나타,가솔린,1999cc,2015/08/27,1,4,0,0,0,1,693090,2,1426060,오토,자가보증,"136,599km",없음,없음,있음 / 렌트,없음,없음
38598742,3100,374러1175,K8,하이브리드,2497cc,2022/10/25,0,1,0,0,0,2,6283527,0,0,오토,보험사보증,"27,135km",없음,없음,없음,있음,있음
38598006,1050,382어6328,더 뉴 레이,가솔린,998cc,2021/04/21,1,2,0,0,0,3,557299,0,0,오토,보험사보증,"75,272km",없음,없음,없음,있음,있음
38597947,2070,27머4035,그랜저 IG,가솔린,2999cc,2017/01/20,0,0,0,0,0,2,4959940,1,3479000,오토,보험사보증,"52,313km",없음,없음,없음,없음,있음
37287037,650,58저6235,더 넥스트 스파크,가솔린,999cc,2018/05/23,0,3,0,0,0,0,0,0,0,오토,자가보증,"35,937km",없음,없음,없음,없음,없음
38597803,690,57서2801,더 뉴 K7,가솔린,2359cc,2014/02/14,0,1,0,0,0,3,2735210,2,1665450,오토,자가보증,"146,273km",없음,없음,없음,없음,있음
38564399,1440,45가0554,올 뉴 카니발,디젤,2199cc,2016/08/10,0,1,0,0,0,0,0,0,0,오토,보험사보증,"119,579km",없음,없음,없음,없음,없음
37849971,650,07루7668,K3,가솔린,1591cc,2014/04/29,1,3,0,0,0,1,536553,1,700996,오토,자가보증,"105,572km",없음,없음,없음,없음,없음
36686007,1250,79루2733,그랜드 스타렉스,디젤,2497cc,2015/11/23,0,2,0,0,0,1,528738,1,1195300,오토,자가보증,"141,753km",없음,없음,없음,없음,없음
38597770,4090,399주2576,G80 (RG3),가솔린,2497cc,2020/06/12,0,1,0,0,0,0,0,0,0,오토,보험사보증,"63,945km",없음,없음,없음,없음,없음
38350027,720,04무7368,그랜저 HG,가스,2999cc,2015/03/18,1,5,0,0,0,1,564040,1,694910,오토,자가보증,"182,029km",없음,없음,없음,없음,없음
37184825,290,85버3566,기타,,120cc,2021/03/22,0,1,0,0,0,0,0,0,0,오토,보험사보증,"4,170km",없음,없음,없음,없음,없음
38542462,1900,127보9403,더 뉴 K3 2세대,가솔린,1598cc,2021/07/08,0,0,0,0,0,2,2875869,1,2079750,오토,자가보증,"35,265km",없음,없음,없음,없음,있음
37999074,1299,19도5861,더 뉴 말리부,가솔린,1341cc,2018/12/26,0,4,0,0,0,2,1444779,1,1090910,오토,보험사보증,"27,358km",없음,없음,없음,없음,있음
38497420,4190,367수4862,트래버스,가솔린,3564cc,2023/02/10,0,0,0,0,0,0,0,0,0,오토,자가보증,"38,147km",없음,없음,없음,없음,없음
38558017,750,275어7936,더 뉴 레이,가솔린,998cc,2018/03/30,1,2,0,0,0,0,0,0,0,오토,보험사보증,"167,178km",없음,없음,있음 / 렌트,있음,있음
38567317,4349,248다1687,G80 (RG3),가솔린,3470cc,2020/09/04,0,3,0,0,0,0,0,0,0,오토,보험사보증,"44,916km",없음,없음,없음,없음,없음
38550259,2949,162머8250,스타리아,가스,3470cc,2021/08/20,0,0,0,0,0,2,1289966,0,0,오토,자가보증,"88,490km",없음,없음,없음,없음,있음
38484113,3050,224소9100,더 뉴 K5 3세대,가솔린,1598cc,2023/10/18,0,1,0,0,0,1,845140,0,0,오토,보험사보증,"16,582km",없음,없음,없음,없음,없음
37539098,1299,07다2141,베리 뉴 티볼리,디젤,1597cc,2019/07/16,0,0,0,0,0,1,580036,0,0,오토,자가보증,"72,610km",없음,없음,없음,없음,없음
38007792,899,11주9954,코란도 투리스모,디젤,1998cc,2015/06/04,0,3,0,0,0,0,0,0,0,오토,보험사보증,"81,747km",없음,없음,없음,없음,없음
37999026,849,02부3218,뉴 스타일 코란도 C,디젤,2157cc,2017/10/11,0,1,0,0,0,1,567718,0,0,오토,보험사보증,"113,219km",없음,없음,없음,없음,없음
37999067,1499,32수5033,맥스크루즈,디젤,2199cc,2014/11/21,0,5,0,0,0,5,3057132,0,0,오토,보험사보증,"150,522km",없음,없음,없음,없음,있음
37999043,1049,09더0257,아반떼 AD,가솔린,1591cc,2016/07/14,0,1,0,0,0,4,9794603,0,0,오토,보험사보증,"98,265km",없음,없음,없음,있음,있음
38497290,899,65로2444,티볼리 에어,가솔린,1597cc,2017/04/24,0,2,0,0,0,2,10154094,0,0,오토,자가보증,"83,807km",없음,없음,없음,있음,있음
38210651,4000,161러8568,스팅어 마이스터,가솔린,3342cc,2021/11/08,0,0,0,0,0,1,2187997,0,0,오토,보험사보증,"46,905km",없음,없음,없음,없음,없음
38497102,749,22너0335,더 넥스트 스파크,가솔린,999cc,2016/11/02,0,7,0,0,0,0,0,0,0,오토,보험사보증,"56,319km",없음,없음,없음,없음,없음
38531297,1430,39가6315,그랜저 IG,가솔린,2999cc,2017/01/16,0,0,0,0,0,2,2043520,2,8101672,오토,자가보증,"143,579km",없음,없음,없음,없음,있음
36597855,3250,286어4769,더 뉴 그랜드 스타렉스,디젤,2497cc,2018/12/04,1,2,0,0,0,0,0,1,916204,오토,보험사보증,"50,279km",없음,없음,있음 / 렌트,없음,없음
38201589,220,104소4038,쏘나타 더 브릴리언트,가스,1999cc,2014/01/22,1,3,0,0,0,19,23292100,0,0,오토,자가보증,"557,380km",없음,없음,없음,있음,있음
38420706,6099,397주3329,GV80,디젤,2996cc,2022/03/31,0,2,0,0,0,0,0,1,538670,오토,보험사보증,"77,345km",없음,없음,없음,없음,없음
38595991,3999,308두1399,G90,가솔린,3778cc,2021/03/02,0,2,0,0,0,2,3084660,2,1460126,오토,보험사보증,"113,100km",없음,없음,없음,없음,있음
38490960,2499,359너7660,토레스,가솔린,1497cc,2023/02/10,0,1,0,0,0,2,919540,1,830000,오토,자가보증,"19,941km",없음,없음,없음,없음,없음
38595916,560,08가0204,더 넥스트 스파크,가솔린,999cc,2016/10/31,0,7,0,0,0,3,2020790,2,2174428,오토,자가보증,"109,103km",없음,없음,없음,없음,있음
37075624,2000,71주7422,더 뉴 그랜드 스타렉스,디젤,2497cc,2018/03/30,1,1,0,0,0,0,0,0,0,오토,보험사보증,"46,565km",없음,없음,없음,없음,없음
37272186,390,경북32더4387,테라칸,디젤,2476cc,2001/11/09,0,2,0,0,0,1,341100,1,378718,오토,보험사보증,"154,160km",없음,없음,없음,없음,있음
37367975,189,57노7760,SM5 뉴 임프레션,가스,1998cc,2009/08/18,0,6,0,0,0,4,3114212,0,0,오토,자가보증,"259,730km",없음,없음,없음,없음,있음
37983953,200,43부8754,뉴SM5(신형),가솔린,1998cc,2010/03/11,0,0,0,0,0,1,413475,0,0,오토,자가보증,"92,566km",없음,없음,없음,없음,없음
38581392,530,13노3751,더 뉴 모닝,가솔린,998cc,2015/07/06,0,4,0,0,0,1,1647604,1,981846,오토,자가보증,"62,000km",없음,없음,없음,없음,없음
38397571,899,39라1602,올 뉴 쏘렌토,디젤,1995cc,2017/06/20,1,3,0,0,0,1,409990,0,0,오토,보험사보증,"190,964km",없음,없음,없음,있음,있음
38416313,1389,46너2504,더 뉴 쏘렌토,디젤,2199cc,2017/09/06,0,4,0,0,0,2,1654010,1,473080,오토,보험사보증,"197,228km",없음,없음,없음,없음,있음
38429048,599,34거8127,더 뉴 K3,가솔린,1591cc,2017/09/12,0,2,0,0,0,2,1909676,0,0,오토,보험사보증,"178,059km",없음,없음,없음,있음,없음
38427665,349,27모1873,쏘나타 더 브릴리언트,가솔린,1999cc,2012/08/09,0,5,0,0,0,3,2836340,0,0,오토,보험사보증,"177,043km",없음,없음,없음,있음,있음
38446773,570,56머1828,LF 쏘나타,가솔린,1999cc,2014/11/19,0,2,0,0,0,2,739956,1,1093930,오토,보험사보증,"166,853km",없음,없음,없음,없음,있음
38483469,730,21무0890,LF 쏘나타,가솔린,1999cc,2015/10/16,0,1,0,0,0,2,3505560,0,0,오토,자가보증,"208,277km",없음,없음,없음,없음,없음
38482101,690,151두3996,싼타페 DM,디젤,1995cc,2013/05/03,1,3,0,0,0,2,1966745,0,0,오토,보험사보증,"196,117km",없음,없음,없음,없음,있음
38541049,699,56고1184,LF 쏘나타 하이브리드,하이브리드,1999cc,2015/01/08,1,7,0,0,0,3,2092530,2,5318970,오토,자가보증,"217,155km",없음,없음,있음 / 렌트,없음,있음
38528404,780,03고4950,K7 하이브리드,하이브리드,2359cc,2015/08/19,2,4,0,0,0,2,769836,3,1973008,오토,보험사보증,"193,375km",없음,없음,없음,없음,없음
38514726,970,38나0490,올 뉴 쏘렌토,디젤,2199cc,2015/08/18,0,1,0,0,0,4,7454533,3,12762874,오토,보험사보증,"195,540km",없음,없음,없음,없음,있음
38557596,1189,208마2520,쏘나타 뉴 라이즈,가솔린,1999cc,2018/08/17,1,3,0,0,0,2,9264370,0,0,오토,보험사보증,"134,107km",없음,없음,있음 / 렌트,있음,있음
38589335,879,243수9620,아반떼 AD,가솔린,1591cc,2018/01/19,1,3,0,0,0,1,1545730,2,3535098,오토,보험사보증,"141,887km",없음,없음,있음 / 렌트,없음,있음
38590547,360,05부8026,말리부,가솔린,1998cc,2016/02/03,1,3,0,0,0,2,764960,3,1836640,오토,보험사보증,"192,741km",없음,없음,있음 / 렌트,없음,있음
38414369,1680,83서2837,더 뉴 그랜드 스타렉스,디젤,2497cc,2019/11/18,0,1,0,0,0,1,956201,0,0,오토,보험사보증,"109,000km",없음,없음,없음,없음,없음
38519535,2070,349러6867,더 뉴 니로,하이브리드,1580cc,2020/02/05,0,0,0,0,0,2,2088773,0,0,오토,자가보증,"95,362km",없음,없음,없음,없음,없음
38552174,400,57수0507,트랙스,디젤,1598cc,2015/11/12,0,6,0,0,0,3,2671413,2,2107740,오토,보험사보증,"157,377km",없음,없음,없음,있음,있음
37436698,1350,24가1851,싼타페 DM,디젤,1995cc,2014/08/20,0,4,0,0,0,2,3537968,1,3155977,오토,자가보증,"108,567km",없음,없음,없음,없음,있음
38437315,1720,144어8131,더 뉴 쏘렌토,디젤,1995cc,2018/12/07,1,4,0,0,0,0,0,1,785468,오토,보험사보증,"126,782km",없음,없음,없음,없음,없음
38242006,2850,21누2084,더 뉴 카니발,디젤,2199cc,2019/08/16,0,4,0,0,0,1,4939080,1,7245200,오토,보험사보증,"84,267km",있음 / 적법,없음,없음,없음,없음
37806439,3950,245저8474,G90,가솔린,3342cc,2019/05/10,1,3,0,0,0,0,0,0,0,오토,보험사보증,"161,170km",없음,없음,있음 / 렌트,없음,없음
37805915,3850,168머6515,그랜저 (GN7),가스,3470cc,2023/03/07,0,0,0,0,0,0,0,0,0,오토,보험사보증,"27,914km",없음,없음,없음,없음,있음
38374424,5250,150로9282,GV70,가솔린,2497cc,2022/08/01,0,2,0,0,0,0,0,1,4237460,오토,보험사보증,"42,745km",없음,없음,없음,없음,있음
38170155,1550,33거7069,아이오닉 일렉트릭,전기,78cc,2017/10/26,0,2,0,0,0,2,992289,0,0,오토,보험사보증,"100,813km",없음,없음,없음,없음,없음
38476733,569,61어2501,아반떼 MD,가솔린,1591cc,2013/01/23,0,7,0,0,0,3,1455735,3,5335963,오토,보험사보증,"125,247km",없음,없음,없음,없음,있음
38408743,600,05가0270,SM6,디젤,1461cc,2016/12/21,0,2,0,0,0,2,8169091,1,1114388,오토,자가보증,"158,418km",없음,없음,없음,있음,있음
38318359,1949,213저8675,G80,가솔린,3342cc,2018/03/09,1,2,0,0,0,0,0,0,0,오토,자가보증,"144,303km",없음,없음,있음 / 렌트,없음,있음
38460014,749,02거3362,올 뉴 말리부,가솔린,1490cc,2017/10/17,0,2,0,0,0,4,3208386,6,6376753,오토,자가보증,"115,931km",없음,없음,없음,있음,있음
38458730,2349,243라3645,더 뉴 니로,,1580cc,2019/10/25,1,2,0,0,0,2,2229380,0,0,오토,자가보증,"55,248km",없음,없음,있음 / 렌트,없음,없음
38593810,1449,54구5029,코나,가솔린,1591cc,2017/10/18,0,1,0,0,0,3,4444176,3,1544136,오토,자가보증,"82,373km",없음,없음,없음,없음,없음
38593822,1079,82노8204,그랜드 스타렉스,디젤,2497cc,2016/09/12,0,1,0,0,0,1,2404390,1,1692504,오토,자가보증,"154,914km",없음,없음,없음,있음,있음
38593769,290,57주5785,올 뉴 모닝,가솔린,998cc,2012/01/12,0,11,0,0,0,3,1971937,2,1293520,오토,자가보증,"166,587km",없음,없음,없음,없음,있음
38137673,1850,102러4375,싼타페 TM,디젤,1995cc,2019/03/18,1,2,0,0,0,1,1871274,2,1415000,오토,보험사보증,"106,732km",없음,없음,있음 / 렌트,없음,있음
38010931,1850,296버4590,EQ900,가솔린,3342cc,2016/11/08,2,4,0,0,0,2,1933754,1,496110,오토,자가보증,"215,000km",없음,없음,없음,없음,없음
38460771,2000,243라3653,스타리아,가스,3470cc,2021/11/17,1,1,0,0,0,1,605769,0,0,오토,자가보증,"300,221km",있음 / 적법,없음,있음 / 영업용,없음,있음
38101508,450,66부8366,프라이드(신형),가솔린,1599cc,2011/08/10,0,0,0,0,0,1,344620,2,609986,오토,자가보증,"67,205km",없음,없음,없음,없음,없음
38318296,2020,298우4565,아반떼 (CN7),가솔린,1598cc,2021/02/26,0,1,0,0,0,1,412520,0,0,오토,자가보증,"37,795km",없음,없음,없음,없음,없음
38034956,340,45두5570,SM5 노바,디젤,1461cc,2015/06/16,0,5,0,0,0,4,6328568,1,2230500,오토,자가보증,"163,490km",없음,없음,없음,있음,있음
38366143,2090,217우6356,더 뉴 그랜저 IG 하이브리드,하이브리드,2359cc,2020/09/17,1,0,0,0,0,0,0,0,0,오토,보험사보증,"137,911km",없음,없음,없음,없음,없음
38470378,1560,130라4695,스포티지 더 볼드,디젤,1598cc,2020/08/19,1,0,0,0,0,0,0,0,0,오토,보험사보증,"128,483km",없음,없음,없음,없음,없음
38551661,3210,64주8403,아이오닉6,전기,111cc,2022/10/04,1,0,0,0,0,0,0,0,0,오토,보험사보증,"89,694km",없음,없음,없음,없음,없음
38593163,2950,194누1100,스포티지 5세대,가솔린,1598cc,2021/09/03,0,1,0,0,0,2,1665474,1,861719,오토,보험사보증,"37,381km",없음,없음,없음,없음,있음
38593157,970,23루9129,i40,디젤,1685cc,2013/11/22,0,2,0,0,0,2,3113350,0,0,오토,자가보증,"74,787km",없음,없음,없음,없음,없음
38593093,520,08마0565,뉴SM5 플래티넘,가스,1998cc,2013/09/30,1,4,0,0,0,1,380088,0,0,오토,보험사보증,"80,848km",없음,없음,있음 / 렌트,없음,있음
38593046,550,57서4621,엑센트(신형),가솔린,1591cc,2014/01/28,0,3,0,0,0,2,3782037,2,1825151,오토,보험사보증,"71,634km",없음,없음,없음,없음,있음
38593000,870,11우5114,더 뉴 스포티지 R,디젤,1995cc,2015/06/30,0,3,0,0,0,1,953714,3,4993028,오토,보험사보증,"98,492km",없음,없음,없음,없음,있음
38592921,2780,175부4342,더 뉴 그랜저 IG,가솔린,2497cc,2020/10/08,1,1,0,0,0,1,483429,0,0,오토,보험사보증,"79,968km",없음,없음,있음 / 렌트,없음,없음
38311558,3699,110거6595,K8 하이브리드,하이브리드,1598cc,2022/11/11,0,0,0,0,0,2,881231,0,0,오토,보험사보증,"46,793km",없음,없음,없음,없음,없음
38311216,750,20조4282,더 뉴 제네시스 쿠페,가솔린,1998cc,2012/01/02,1,16,0,0,0,4,4111131,3,3412032,오토,보험사보증,"134,795km",없음,없음,없음,없음,있음
38037995,699,157도9694,그랜저 HG,가스,2999cc,2014/06/19,1,3,0,0,0,4,8531980,2,3095360,오토,자가보증,"187,110km",없음,없음,없음,있음,있음
37389384,888,25부3609,코란도 지프,디젤,2238cc,1993/12/01,2,5,0,0,0,0,0,0,0,수동,자가보증,"315,438km",없음,없음,없음,없음,없음
38532301,599,32보3753,그랜저 HG,가솔린,2359cc,2012/02/03,0,2,0,0,0,10,8740945,7,4143058,오토,자가보증,"184,394km",없음,없음,없음,있음,있음
37516980,999,88서4733,포니투,,1439cc,1985/03/02,1,7,0,0,0,1,236150,0,0,수동,자가보증,"162,085km",없음,없음,없음,없음,있음
38030327,299,330어9560,체어맨 W,가솔린,3199cc,2008/10/30,3,8,0,0,0,6,4380280,2,1916210,오토,자가보증,"185,243km",없음,없음,없음,없음,있음
38488197,3290,108구7851,G90,가솔린,3778cc,2018/12/14,1,5,0,0,0,12,22311130,1,949200,오토,자가보증,"135,601km",없음,없음,없음,있음,없음
38514717,950,05머2496,뉴 스타일 코란도 C,디젤,2157cc,2017/04/14,0,1,0,0,0,4,4530937,1,788100,오토,보험사보증,"52,776km",없음,없음,없음,없음,있음
38515853,910,62로0552,아반떼 AD,가솔린,1591cc,2016/03/03,0,4,0,0,0,1,2468810,0,0,오토,보험사보증,"80,877km",없음,없음,없음,있음,있음
38581982,650,18어8717,더 넥스트 스파크,가솔린,999cc,2017/02/23,0,2,0,0,0,0,0,1,1764000,오토,자가보증,"61,793km",없음,없음,없음,없음,없음
38410056,930,128노7640,더 뉴 K7,가스,2999cc,2014/10/20,1,6,0,0,0,1,371840,0,0,오토,보험사보증,"102,487km",없음,없음,있음 / 렌트,없음,없음
38410238,450,357오6298,제네시스,가솔린,3778cc,2011/01/19,1,5,0,0,0,3,981698,3,2151730,오토,자가보증,"189,602km",없음,없음,없음,없음,있음
38411278,1380,223노5946,뷰티풀 코란도,가솔린,1497cc,2019/09/19,0,3,0,0,0,0,0,1,595742,오토,보험사보증,"112,135km",없음,없음,없음,없음,없음
38411162,660,337거4853,K5 2세대,가스,1999cc,2016/02/15,1,3,0,0,0,2,883021,2,2723675,오토,자가보증,"166,592km",없음,없음,있음 / 렌트,없음,있음
38410367,1150,90도7210,더 뉴 그랜드 스타렉스,디젤,2497cc,2019/03/29,0,4,0,0,0,5,3121207,0,0,오토,보험사보증,"183,125km",없음,없음,없음,있음,없음
37405435,1380,219마9064,베리 뉴 티볼리,가솔린,1497cc,2021/04/07,1,1,0,0,0,0,0,0,0,오토,자가보증,"85,749km",없음,없음,없음,없음,없음
35483890,610,47소9209,그랜저 HG,가솔린,2359cc,2011/07/28,0,2,0,0,0,1,1092240,4,4424260,오토,자가보증,"111,393km",없음,없음,없음,없음,있음
38440439,999,138라6346,쏘나타 뉴 라이즈,가솔린,1999cc,2018/01/02,1,4,0,0,0,0,0,0,0,오토,자가보증,"166,487km",없음,없음,없음,없음,없음
38394141,4790,210머2529,GV70,가솔린,2497cc,2022/09/30,0,0,0,0,0,1,2242164,0,0,-,자가보증,"22,410km",없음,없음,없음,없음,없음
38491763,3380,347나1281,더 뉴 그랜저 IG 하이브리드,하이브리드,2359cc,2022/09/23,0,0,0,0,0,0,0,0,0,-,보험사보증,"30,906km",없음,없음,없음,없음,없음
38268738,850,119마4153,올 뉴 카니발,디젤,2199cc,2016/04/28,1,2,0,0,0,2,560999,0,0,오토,자가보증,"201,015km",없음,없음,있음 / 렌트,없음,있음
38267161,550,56러5301,에쿠스(신형),가솔린,4627cc,2011/01/21,0,4,0,0,0,2,1200316,6,4801570,오토,자가보증,"258,232km",없음,없음,없음,없음,없음
38366430,270,65도6645,뉴SM5(신형),가솔린,1998cc,2010/11/10,0,5,0,0,0,6,7196307,4,5852286,오토,보험사보증,"180,580km",없음,없음,없음,없음,있음
37588954,270,28어2557,라세티 프리미어,가솔린,1796cc,2010/03/26,0,2,0,0,0,0,0,0,0,오토,보험사보증,"114,077km",없음,없음,없음,없음,없음
38318977,370,38소9887,올 뉴 모닝,가솔린,998cc,2012/12/14,0,3,0,0,0,1,427000,1,614343,오토,보험사보증,"91,123km",없음,없음,없음,없음,없음
38267174,450,21모5462,K7,가솔린,3470cc,2010/04/01,1,11,0,0,0,3,2332470,3,2752800,오토,보험사보증,"175,417km",없음,없음,있음 / 렌트,없음,없음
38268733,360,60구4292,뉴카이런,디젤,1998cc,2007/11/05,0,2,0,0,0,4,1294600,0,0,오토,자가보증,"66,541km",있음 / 적법,없음,없음,없음,없음
38278063,380,63로7360,아반떼 MD,가솔린,1591cc,2011/03/29,0,5,0,0,0,1,953780,1,309530,오토,보험사보증,"122,372km",없음,없음,없음,있음,있음
38267190,380,23더2783,쏘울,가솔린,1975cc,2008/11/24,0,5,0,0,0,5,5248890,1,1426956,오토,보험사보증,"123,716km",없음,없음,없음,없음,있음
38269242,350,40러2442,올 뉴 모닝,가솔린,998cc,2012/04/30,0,4,0,0,0,0,0,0,0,오토,보험사보증,"75,000km",없음,없음,없음,없음,없음
37593791,320,60주1238,알페온,가솔린,2384cc,2012/11/05,0,2,0,0,0,0,0,0,0,오토,보험사보증,"191,703km",없음,없음,없음,없음,없음
37535984,390,23주3440,아반떼 MD,가솔린,1591cc,2011/07/15,1,2,0,0,0,3,1532820,2,4267473,오토,보험사보증,"157,268km",없음,없음,없음,없음,있음
