id,price,car_number,registration_date,transmission,fuel_type,mileage,mileage_condition,chassis_number,tuning,special_history,usage_change,emission_gas,recall,car_name,year
38166587,1640,372나9352,2020/08/19,-,가솔린,"89,499km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,트레일블레이저,2021년식
38411115,1699,182버3878,2022/12/20,오토,가솔린,"19,111km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 기아 레이,2023년식
38483706,2390,154너1130,2020/10/27,-,LPG(일반인 구입),"81,905km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,K5 3세대,2020년식
38557797,2350,74서3966,2020/01/15,-,디젤,"14,230km",양호,양호,없음,없음,없음,매연: 0%,해당없음,더 뉴 그랜드 스타렉스,2020년식
38476470,1390,100마4949,2019/10/17,오토,가솔린,"53,538km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 아반떼 AD,2020년식
38587419,2290,261누1782,2019/11/06,-,가솔린,"37,535km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,셀토스,2020년식
38018759,1530,188라4709,2023/03/15,-,LPG(일반인 구입),"90,356km",양호,양호,없음,없음,있음 / 영업용,일산화탄소: 0.05% / 탄화수소: 5ppm,해당없음,더 뉴 SM6,2023년식
38477771,2399,85부4533,2020/05/26,오토,가솔린,"74,110km",양호,양호,없음,없음,없음,일산화탄소: 0.03% / 탄화수소: 3ppm,해당없음,콜로라도,2020년식
38150926,2490,712우1219,2020/04/20,-,디젤,"98,480km",양호,양호,있음 / 적법,없음,있음 / 렌트,매연: 3%,해당 / 미이행,더 뉴 그랜드 스타렉스,2020년식
38582119,690,68라7586,2014/10/15,-,디젤,"129,655km",양호,양호,없음,없음,없음,매연: 2%,해당없음,K3,2015년식
38508746,1520,54마3115,2018/09/21,-,가솔린,"52,290km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 5ppm,해당없음,SM6,2019년식
38322975,2450,16노1976,2018/06/25,오토,디젤,"54,078km",양호,양호,없음,없음,없음,매연: 3%,해당 / 이행,더 뉴 쏘렌토,2019년식
38417750,2529,293누5867,2019/11/20,-,디젤,"47,539km",양호,양호,없음,없음,없음,매연: 2%,해당 / 이행,더 뉴 쏘렌토,2020년식
38415892,2150,264저5238,2019/09/26,-,가솔린,"85,206km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 5ppm,해당없음,K7 프리미어,2020년식
38169007,1530,07버1014,2019/03/11,-,가솔린,"39,381km",양호,양호,없음,없음,없음,일산화탄소: 0.1% / 탄화수소: 20ppm,해당없음,QM6,2019년식
38467717,1850,197모4958,2019/06/20,오토,디젤,"72,775km",양호,양호,없음,없음,있음 / 렌트,매연: 2%,해당 / 미이행,올 뉴 투싼,2019년식
38515723,400,20나5838,2012/12/07,오토,가솔린,"69,925km",양호,양호,없음,없음,없음,일산화탄소: 0.1% / 탄화수소: 50ppm,해당 / 이행,뉴SM3,2013년식
38493772,1950,299거8074,2020/12/01,오토,LPG(일반인 구입),"63,358km",양호,양호,없음,없음,없음,일산화탄소: 0.1% / 탄화수소: 10ppm,해당없음,더 뉴 QM6,2021년식
38487754,1680,239마3269,2022/01/03,-,LPG(일반인 구입),"86,174km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,쏘나타 (DN8),2022년식
38062934,3660,161라4763,2020/10/05,-,가솔린,"89,625km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 이행,G80 (RG3),2021년식
38421924,1260,110무9413,2020/11/03,-,LPG(일반인 구입),"104,708km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 이행,아반떼 (CN7),2021년식
38287344,4650,229버6154,2022/04/13,-,가솔린,"65,186km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 K9 2세대,2022년식
38286529,3600,165고5795,2020/07/29,-,가솔린,"90,662km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 이행,G80 (RG3),2021년식
38421191,810,39어0711,2016/03/16,-,가솔린,"116,119km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,티볼리,2016년식
38295739,1450,321도5547,2020/09/02,-,가솔린,"84,178km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 QM6,2020년식
38421083,1320,110무9410,2020/11/03,-,LPG(일반인 구입),"86,612km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 이행,아반떼 (CN7),2021년식
37868429,2630,370부3462,2023/07/04,-,가솔린,"4,114km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 이행,토레스,2024년식
38544366,2990,68오1124,2019/02/22,-,가솔린,"39,109km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,싼타페 TM,2019년식
37957931,4790,112소2605,2021/06/22,오토,가솔린,"41,770km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,G80 (RG3),2021년식
38527089,1170,62가5462,2017/05/14,-,가솔린,"75,589km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 K3,2017년식
37973697,2160,134모9669,2020/07/04,오토,가솔린,"39,369km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.01% / 탄화수소: 1ppm,해당없음,더 뉴 QM6,2020년식
37819396,2590,21마7978,2018/10/07,오토,가솔린+전기,"57,967km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,그랜저 IG 하이브리드,2019년식
37574950,3150,164무8874,2020/07/23,오토,가솔린,"59,451km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 그랜저 IG,2020년식
38571030,1890,293너9225,2019/04/22,-,디젤,"26,700km",양호,양호,없음,없음,없음,매연: 0%,해당없음,올 뉴 투싼,2019년식
38572927,9190,208수6681,2023/09/12,-,가솔린,"19,696km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,G90 (RS4),2023년식
38404742,2490,64루6901,2018/09/05,오토,디젤,"62,771km",양호,양호,없음,없음,없음,매연: 0%,해당없음,싼타페 TM,2019년식
38560939,189,35소2280,2011/04/13,오토,디젤,"172,811km",양호,양호,없음,없음,없음,매연: 2%,해당 / 이행,크루즈,2011년식
38391600,1650,91루4716,2020/09/28,오토,디젤,"116,654km",양호,양호,없음,없음,없음,매연: 5%,해당없음,더 뉴 그랜드 스타렉스,2021년식
38186532,1160,23오5160,2014/09/05,-,디젤,"122,000km",양호,양호,없음,없음,없음,매연: 1%,해당없음,싼타페 DM,2015년식
38507995,1490,39소2906,2017/09/06,오토,가솔린,"99,997km",양호,양호,없음,없음,없음,일산화탄소: 0.3% / 탄화수소: 1.4ppm,해당없음,코나,2018년식
38628142,1560,231구8669,2021/01/04,오토,가솔린,"50,017km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 11ppm,해당없음,베리 뉴 티볼리,2021년식
38515196,3820,129라3701,2022/08/11,오토,가솔린,"21,111km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 미이행,쏘렌토 4세대,2023년식
38515132,3290,253머2329,2023/06/02,오토,가솔린+전기,"19,137km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 1ppm,해당없음,투싼 하이브리드 (NX4),2023년식
38361478,650,48우2618,2015/02/06,-,LPG(일반인 구입),"101,186km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 22ppm,해당 / 이행,SM5 노바,2015년식
38528876,680,355도6382,2013/01/30,-,디젤,"181,213km",양호,양호,있음 / 적법,없음,없음,매연: 6%,해당 / 이행,카니발 R,2013년식
38389561,2330,02서8901,2018/05/21,-,디젤,"68,087km",양호,양호,없음,없음,없음,매연: 6%,해당없음,싼타페 TM,2019년식
38282295,2600,246버4575,2021/05/26,-,가솔린,"46,637km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 22ppm,해당없음,K5 3세대,2021년식
38340657,450,54부2904,2011/07/25,-,디젤,"130,969km",양호,양호,있음 / 적법,없음,없음,매연: 6%,해당 / 미이행,올란도,2012년식
38483191,2390,154너1130,2020/10/27,-,LPG(일반인 구입),"81,905km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,K5 3세대,2020년식
38586928,2290,261누1782,2019/11/06,-,가솔린,"37,535km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,셀토스,2020년식
38351604,4050,79무4807,2020/11/20,오토,디젤,"23,676km",양호,양호,없음,없음,없음,매연: 0%,해당없음,카니발 4세대,2021년식
38311969,1080,35주3749,2013/09/10,-,디젤,"114,623km",양호,양호,없음,없음,없음,매연: 0%,해당없음,맥스크루즈,2014년식
37738559,2280,352저6862,2022/11/09,-,가솔린,"16,872km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,아반떼 (CN7),2023년식
38511219,1580,115저5373,2020/06/29,-,디젤,"129,388km",양호,양호,없음,없음,없음,매연: 0%,해당없음,셀토스,2020년식
37785347,1540,01저8643,2017/03/06,-,디젤,"74,494km",양호,양호,없음,없음,없음,매연: 0%,해당없음,올 뉴 카니발,2017년식
38360338,1390,100마4949,2019/10/17,오토,가솔린,"53,538km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 아반떼 AD,2020년식
38164419,1640,372나9352,2020/08/19,-,가솔린,"89,499km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,트레일블레이저,2021년식
38410106,1699,182버3878,2022/12/20,오토,가솔린,"19,111km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 기아 레이,2023년식
38555833,2350,74서3966,2020/01/15,-,디젤,"14,230km",양호,양호,없음,없음,없음,매연: 0%,해당없음,더 뉴 그랜드 스타렉스,2020년식
38613602,1860,182다8394,2020/06/12,오토,가솔린,"38,173km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,쏘나타 (DN8),2020년식
38199524,1350,57서0787,2016/01/05,-,가솔린,"50,639km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 22ppm,해당 / 미이행,LF 쏘나타,2016년식
38059720,2050,18너4990,2018/07/11,-,가솔린,"65,822km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 22ppm,해당 / 이행,그랜저 IG,2019년식
38291582,890,25어1304,2016/02/16,오토,가솔린,"95,849km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 22ppm,해당없음,더 뉴 K3,2016년식
38059728,1140,63도0640,2016/02/26,오토,가솔린,"76,799km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 22ppm,해당없음,아반떼 AD,2016년식
38059724,1290,52우9798,2018/04/18,-,가솔린,"67,091km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 22ppm,해당 / 미이행,올 뉴 K3,2019년식
38059719,1340,42다2184,2019/04/08,-,가솔린,"53,362km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 22ppm,해당 / 미이행,올 뉴 K3,2019년식
38059721,1190,88거6748,2015/08/06,-,디젤,"71,766km",양호,양호,있음 / 적법,없음,없음,매연: 6%,해당없음,코란도 스포츠,2016년식
38486685,1680,239마3269,2022/01/03,-,LPG(일반인 구입),"86,174km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,쏘나타 (DN8),2022년식
38325036,550,64주0224,2012/10/26,-,가솔린,"164,550km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 이행,제네시스,2013년식
38438819,260,27수9482,2011/10/21,-,가솔린,"85,395km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,스파크,2012년식
38420587,1260,110무9413,2020/11/03,-,LPG(일반인 구입),"104,708km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 이행,아반떼 (CN7),2021년식
38110520,650,53마8789,2014/01/16,-,가솔린,"108,389km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,레이,2014년식
38271008,4650,229버6154,2022/04/13,-,가솔린,"65,186km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 K9 2세대,2022년식
38061718,3660,161라4763,2020/10/05,-,가솔린,"89,625km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 이행,G80 (RG3),2021년식
38323876,970,38너0540,2015/11/26,-,가솔린,"125,235km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 이행,K5 2세대,2016년식
38343463,430,36수8753,2012/12/12,-,가솔린,"149,650km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,엑센트(신형),2012년식
38271084,3600,165고5795,2020/07/29,-,가솔린,"90,662km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 이행,G80 (RG3),2021년식
38438995,710,82로9466,2014/03/11,-,디젤,"98,249km",양호,양호,없음,없음,없음,매연: 0%,해당없음,코란도 스포츠,2014년식
38410197,810,39어0711,2016/03/16,-,가솔린,"116,119km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,티볼리,2016년식
38287781,1450,321도5547,2020/09/02,-,가솔린,"84,178km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 QM6,2020년식
38628022,890,54보3762,2013/09/30,-,디젤,"188,455km",양호,부식,없음,없음,없음,매연: 0%,해당 / 미이행,모하비,2014년식
38417576,1320,110무9410,2020/11/03,-,LPG(일반인 구입),"86,612km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 이행,아반떼 (CN7),2021년식
37861484,2630,370부3462,2023/07/04,-,가솔린,"4,114km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 이행,토레스,2024년식
38442542,630,23보0863,2016/04/12,오토,LPG(일반인 구입),"144,460km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 이행,SM6,2016년식
38558420,2699,113조4537,2020/04/06,오토,가솔린,"40,245km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,K5 3세대,2020년식
37262146,4899,176부2736,2022/06/03,오토,가솔린,"31,171km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,G80 (RG3),2022년식
37062604,4999,139버7833,2021/06/09,오토,가솔린,"37,716km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,GV70,2021년식
38523529,2699,57나3087,2017/08/28,오토,디젤,"71,747km",양호,양호,없음,없음,없음,매연: 0%,해당없음,더 뉴 쏘렌토,2018년식
37738508,2999,37너5844,2022/12/31,오토,전기,213km,양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,볼트 EUV,2022년식
38620024,6999,179저7746,2022/07/06,-,가솔린,"13,139km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,G80 (RG3),2022년식
35928716,2499,319서9035,2018/06/25,오토,가솔린,"79,286km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,G80,2018년식
38518793,1760,166나2905,2023/01/20,-,가솔린,"10,276km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당없음,더 뉴 기아 레이,2023년식
38448701,1670,29러6345,2018/02/06,-,가솔린,"41,600km",양호,양호,없음,없음,없음,일산화탄소: 0.03% / 탄화수소: 11ppm,해당없음,코나,2018년식
38528893,2800,88다5282,2021/05/06,-,디젤,"11,955km",양호,양호,있음 / 적법 / 구조,없음,없음,매연: 1%,해당 / 미이행,더 뉴 렉스턴 스포츠,2021년식
37962620,4999,377더1559,2022/06/20,오토,가솔린,"24,050km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,G80 (RG3),2022년식
38449103,2399,171러2938,2020/04/14,오토,가솔린,"63,779km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,K7 프리미어,2020년식
37529052,1199,54더0694,2015/12/08,오토,전기,"12,553km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,쏘울 EV,2016년식
38455828,3350,332누8295,2022/01/04,오토,가솔린,"15,343km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 11ppm,해당없음,팰리세이드,2022년식
38163293,4499,120수5858,2021/12/24,오토,가솔린,"34,870km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,G80 (RG3),2022년식
38556077,2899,07라7038,2017/02/08,오토,가솔린,"111,329km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,EQ900,2017년식
36000490,2199,65나1801,2017/08/24,오토,가솔린,"81,934km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,스팅어,2018년식
38576147,8790,208수6627,2023/10/16,-,가솔린,"18,435km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,G90 (RS4),2023년식
38515810,2899,08두3712,2018/11/13,오토,디젤,"11,051km",양호,양호,없음,없음,없음,매연: 0%,해당없음,더 뉴 쏘렌토,2019년식
