id,transmission,warranty,mileage,tuning_history,special_history,usage_change,accident,little_accident
38614174,-,보험사보증,"167,636km",없음,없음,없음,없음,없음
38556245,-,자가보증,"38,461km",없음,없음,없음,없음,없음
38617873,-,보험사보증,"130,794km",없음,없음,없음,없음,있음
38636622,-,보험사보증,"8,761km",없음,없음,없음,없음,없음
38172517,오토,보험사보증,"126,457km",없음,없음,없음,없음,없음
38440424,-,자가보증,"45,103km",없음,없음,없음,없음,있음
38457658,오토,보험사보증,"8,745km",없음,없음,없음,없음,없음
38398014,-,보험사보증,"42,744km",없음,없음,있음 / 렌트,없음,있음
38476482,-,자가보증,"40,229km",없음,없음,없음,없음,없음
37864655,-,보험사보증,"2,045km",없음,없음,없음,없음,없음
38586163,오토,자가보증,"26,767km",없음,없음,없음,없음,없음
38291116,오토,보험사보증,"21,871km",없음,없음,있음 / 렌트,없음,있음
38362024,오토,보험사보증,"73,754km",없음,없음,있음 / 영업용,없음,없음
38490410,-,보험사보증,"72,341km",없음,없음,없음,없음,없음
38599738,-,자가보증,"19,300km",없음,없음,없음,없음,없음
38491085,-,보험사보증,"83,753km",없음,없음,없음,없음,있음
38352021,오토,보험사보증,"54,980km",없음,없음,없음,없음,없음
38582796,-,보험사보증,"83,563km",없음,없음,없음,없음,있음
37845869,오토,보험사보증,"85,657km",없음,없음,없음,없음,없음
38568566,-,보험사보증,"57,772km",없음,없음,있음 / 렌트,없음,없음
38384649,-,자가보증,"89,425km",없음,없음,없음,없음,없음
36819155,-,보험사보증,"80,700km",없음,없음,없음,없음,없음
38513602,오토,자가보증,"48,316km",없음,없음,없음,없음,없음
38425887,오토,보험사보증,"14,325km",없음,없음,없음,없음,없음
37232785,-,보험사보증,"95,736km",없음,없음,없음,없음,없음
38599735,-,보험사보증,"32,177km",없음,없음,없음,없음,없음
38638589,-,보험사보증,"52,042km",없음,없음,없음,없음,없음
38599745,-,보험사보증,"128,401km",없음,없음,없음,없음,없음
38465585,-,보험사보증,"40,111km",없음,없음,없음,없음,없음
37418860,오토,보험사보증,"27,439km",없음,없음,없음,없음,없음
37983788,-,보험사보증,"40,787km",없음,없음,있음 / 렌트,없음,있음
37779151,-,보험사보증,"36,770km",없음,없음,없음,없음,없음
38499285,오토,보험사보증,"77,973km",없음,없음,없음,없음,없음
38541280,오토,보험사보증,"95,312km",없음,없음,없음,없음,없음
38620572,오토,보험사보증,"95,710km",없음,없음,없음,없음,없음
38394827,오토,보험사보증,"60,802km",없음,없음,없음,없음,있음
38581961,오토,보험사보증,"49,981km",없음,없음,없음,없음,없음
38456966,오토,보험사보증,"70,195km",없음,없음,있음 / 렌트,없음,없음
38617882,-,보험사보증,"70,735km",없음,없음,없음,없음,있음
38407120,오토,보험사보증,"46,244km",없음,없음,없음,없음,없음
38637582,-,보험사보증,"37,894km",없음,없음,없음,없음,없음
38169903,오토,보험사보증,"34,288km",있음 / 불법 / 장치,없음,없음,없음,없음
38492455,오토,자가보증,"52,344km",없음,없음,없음,없음,없음
38334996,-,보험사보증,"37,228km",없음,없음,없음,없음,있음
38499283,-,자가보증,"11,659km",없음,없음,없음,없음,없음
38559887,-,보험사보증,"106,680km",없음,없음,있음 / 렌트,없음,없음
38612284,오토,보험사보증,"51,256km",없음,없음,없음,없음,없음
38370486,오토,보험사보증,"93,842km",없음,없음,있음 / 렌트,없음,없음
38323028,오토,자가보증,"31,299km",없음,없음,있음 / 렌트,없음,없음
38343712,-,보험사보증,"34,220km",있음 / 적법,없음,없음,없음,없음
38465574,오토,자가보증,"86,921km",없음,없음,없음,없음,없음
38558358,-,보험사보증,"102,061km",없음,없음,없음,없음,없음
38417906,-,보험사보증,"71,322km",없음,없음,없음,없음,없음
38291121,-,자가보증,"101,818km",없음,없음,없음,없음,있음
38339240,오토,보험사보증,"26,619km",없음,없음,있음 / 렌트,없음,없음
38295506,오토,보험사보증,"88,764km",없음,없음,없음,없음,있음
38547670,-,보험사보증,"38,398km",없음,없음,없음,없음,없음
37876327,-,보험사보증,"97,943km",없음,없음,없음,있음,있음
37660015,오토,보험사보증,"90,064km",없음,없음,있음 / 렌트,없음,있음
38373548,-,보험사보증,"40,460km",없음,없음,없음,없음,없음
36160898,-,자가보증,"96,265km",없음,없음,없음,없음,없음
38548467,-,자가보증,"93,529km",없음,없음,없음,없음,없음
38510529,오토,보험사보증,"121,861km",없음,없음,없음,없음,없음
38172344,오토,보험사보증,"48,627km",없음,없음,없음,없음,없음
38119564,오토,보험사보증,"47,850km",없음,없음,없음,없음,없음
38388627,-,보험사보증,"29,878km",없음,없음,없음,없음,없음
37135206,오토,보험사보증,"163,908km",없음,없음,있음 / 렌트,없음,있음
38528695,오토,자가보증,"164,403km",없음,없음,없음,있음,있음
37974828,-,보험사보증,"41,669km",없음,없음,있음 / 렌트,없음,없음
38386482,오토,보험사보증,"39,415km",없음,없음,없음,없음,없음
38529632,-,보험사보증,"32,763km",없음,없음,없음,없음,없음
38556496,-,보험사보증,"39,795km",없음,없음,없음,없음,없음
38164913,-,자가보증,"69,173km",없음,없음,없음,없음,없음
38619861,오토,자가보증,"13,386km",없음,없음,있음 / 렌트,없음,없음
38436380,오토,보험사보증,"99,169km",없음,없음,없음,없음,없음
38626261,-,보험사보증,"60,143km",없음,없음,있음 / 렌트,없음,있음
38205930,오토,보험사보증,"53,163km",없음,없음,없음,없음,없음
38634378,-,보험사보증,"40,536km",없음,없음,없음,없음,없음
38486808,-,보험사보증,"146,153km",없음,없음,있음 / 렌트,없음,없음
37735329,오토,보험사보증,"103,595km",없음,없음,있음 / 렌트,있음,있음
38232091,오토,보험사보증,"72,849km",없음,없음,없음,있음,있음
38151164,오토,보험사보증,"65,563km",없음,없음,없음,있음,있음
38195309,-,보험사보증,"40,018km",없음,없음,없음,없음,없음
38522598,-,보험사보증,"71,033km",없음,없음,없음,있음,있음
38488916,오토,보험사보증,"117,199km",있음 / 적법,없음,있음 / 렌트,없음,없음
38331080,오토,자가보증,"147,391km",없음,없음,없음,없음,있음
38398862,오토,보험사보증,"180,841km",없음,없음,있음 / 렌트,없음,없음
38626856,-,자가보증,"72,318km",있음 / 적법 / 구조,없음,없음,있음,있음
38574428,오토,보험사보증,"38,214km",없음,없음,있음 / 렌트,있음,있음
38402167,-,보험사보증,"131,166km",없음,없음,없음,없음,없음
38594796,오토,자가보증,"81,562km",없음,없음,없음,없음,없음
38516469,오토,보험사보증,"159,365km",없음,없음,없음,있음,있음
38402054,-,보험사보증,"85,556km",있음 / 적법,없음,없음,없음,없음
38340231,-,자가보증,"12,000km",없음,없음,없음,없음,없음
38581113,오토,보험사보증,"101,582km",없음,없음,없음,없음,있음
37980288,오토,보험사보증,"94,567km",없음,없음,없음,있음,있음
38415987,-,자가보증,"53,036km",없음,없음,없음,없음,없음
38082370,오토,보험사보증,"66,471km",없음,없음,없음,없음,없음
38502899,오토,보험사보증,"102,560km",없음,없음,있음 / 렌트,있음,있음
38389417,오토,자가보증,"200,651km",없음,없음,없음,없음,있음
38478162,-,자가보증,"10,834km",없음,없음,없음,있음,있음
38501154,오토,보험사보증,"31,161km",없음,없음,없음,없음,없음
37396539,오토,자가보증,"35,897km",없음,없음,없음,있음,있음
38479431,-,보험사보증,"138,032km",없음,없음,없음,없음,없음
37276438,오토,보험사보증,"218,215km",없음,없음,없음,없음,없음
38632085,오토,보험사보증,"26,816km",없음,없음,없음,없음,없음
38259394,-,보험사보증,"139,419km",없음,없음,없음,없음,있음
38601256,-,보험사보증,"132,902km",없음,없음,없음,없음,없음
38521663,오토,자가보증,"165,972km",없음,없음,없음,있음,있음
38630951,오토,보험사보증,"138,538km",없음,없음,있음 / 렌트,없음,없음
38633642,오토,보험사보증,"26,887km",없음,없음,있음 / 렌트,없음,없음
38148779,오토,자가보증,"12,375km",없음,없음,없음,없음,없음
38525254,오토,보험사보증,"60,858km",없음,없음,있음 / 렌트,없음,없음
38156851,오토,보험사보증,"163,008km",없음,없음,있음 / 렌트,없음,있음
38185126,오토,보험사보증,"30,943km",없음,없음,없음,있음,있음
38521186,오토,보험사보증,"30,283km",없음,없음,없음,없음,없음
38441765,오토,보험사보증,"45,776km",없음,없음,있음 / 렌트,없음,있음
38347196,-,보험사보증,"94,066km",없음,없음,있음 / 렌트,없음,없음
37923033,오토,보험사보증,"139,313km",없음,없음,없음,없음,있음
38635677,-,자가보증,"137,336km",없음,없음,없음,있음,없음
38377810,-,보험사보증,"87,739km",없음,없음,있음 / 렌트,있음,있음
37426709,-,보험사보증,"70,610km",없음,없음,없음,없음,있음
38174250,오토,보험사보증,"28,055km",없음,없음,없음,없음,없음
38529931,-,자가보증,"200,076km",없음,없음,없음,없음,있음
38633119,오토,보험사보증,"31,734km",없음,없음,없음,있음,있음
38075248,-,보험사보증,"129,709km",없음,없음,없음,없음,없음
37941562,-,보험사보증,"33,489km",없음,없음,있음 / 렌트,있음,있음
38213373,오토,보험사보증,"51,506km",없음,없음,없음,없음,없음
38623945,-,자가보증,"122,208km",없음,없음,없음,없음,있음
38635945,오토,보험사보증,"53,972km",없음,없음,없음,없음,없음
38425521,-,자가보증,"64,361km",없음,없음,없음,없음,없음
38351623,-,보험사보증,"145,776km",없음,없음,없음,없음,있음
38558430,-,보험사보증,"181,457km",없음,없음,없음,없음,있음
38420727,오토,보험사보증,"41,163km",없음,없음,없음,있음,없음
37529693,오토,보험사보증,"115,494km",없음,없음,있음 / 렌트,없음,있음
38269814,오토,보험사보증,"137,904km",없음,없음,없음,없음,있음
38387258,-,보험사보증,"185,755km",없음,없음,없음,없음,있음
38259331,-,보험사보증,"100,783km",없음,없음,있음 / 렌트,없음,없음
38624884,-,보험사보증,"97,796km",없음,없음,없음,없음,없음
38475492,오토,자가보증,"187,196km",없음,없음,없음,없음,없음
38632432,-,보험사보증,"29,698km",없음,없음,없음,없음,없음
38410313,수동,보험사보증,"94,125km",없음,없음,없음,없음,없음
37243603,-,보험사보증,"179,624km",없음,없음,있음 / 렌트,없음,없음
38107197,오토,보험사보증,"156,214km",없음,없음,있음 / 렌트,없음,없음
37990487,-,보험사보증,"101,192km",없음,없음,있음 / 렌트,없음,있음
38338690,-,보험사보증,"39,949km",없음,없음,없음,있음,있음
38155117,-,보험사보증,"84,500km",없음,없음,없음,없음,없음
38293508,오토,보험사보증,"171,986km",없음,없음,없음,없음,없음
38622965,오토,보험사보증,"134,408km",없음,없음,없음,없음,있음
38484665,-,자가보증,"187,997km",없음,없음,없음,없음,없음
38570429,-,자가보증,"33,670km",없음,없음,없음,없음,없음
38368141,-,보험사보증,"36,089km",없음,없음,없음,없음,없음
38371497,-,보험사보증,"75,725km",없음,없음,없음,없음,있음
38428736,-,보험사보증,"25,942km",없음,없음,없음,없음,없음
38478840,-,보험사보증,"146,022km",없음,없음,없음,있음,있음
37114414,오토,자가보증,"4,440km",없음,없음,없음,없음,없음
38347484,-,자가보증,"138,572km",없음,없음,없음,없음,있음
38599459,오토,보험사보증,"128,741km",없음,없음,없음,있음,있음
38531308,오토,자가보증,"71,105km",없음,없음,없음,없음,있음
38578292,-,보험사보증,"39,420km",없음,없음,없음,없음,있음
38473827,-,보험사보증,"26,974km",없음,없음,있음 / 렌트,없음,없음
37005785,-,보험사보증,"102,692km",없음,없음,없음,있음,있음
38576723,-,보험사보증,"70,878km",없음,없음,없음,없음,있음
38338771,-,보험사보증,"64,725km",없음,없음,없음,없음,없음
38368206,-,보험사보증,"164,316km",없음,없음,없음,없음,있음
38377955,오토,자가보증,"134,063km",없음,없음,없음,있음,없음
38496326,-,보험사보증,"22,397km",없음,없음,없음,없음,없음
38438732,오토,보험사보증,"112,062km",없음,없음,없음,있음,있음
38541862,오토,보험사보증,"117,184km",없음,없음,없음,없음,있음
38262938,-,보험사보증,"13,552km",없음,없음,없음,없음,없음
38553321,오토,보험사보증,"188,242km",없음,없음,없음,없음,없음
38422626,-,자가보증,"249,933km",없음,없음,없음,없음,없음
38483682,오토,보험사보증,"126,826km",없음,없음,있음 / 렌트,없음,없음
38228870,오토,자가보증,"74,540km",없음,없음,없음,없음,없음
37698409,-,보험사보증,"47,233km",없음,없음,있음 / 렌트,없음,없음
38300540,오토,보험사보증,"238,411km",없음,없음,없음,있음,있음
38631591,오토,보험사보증,"95,852km",있음 / 불법,없음,있음 / 렌트,없음,없음
38560483,-,자가보증,"96,263km",없음,없음,없음,있음,있음
38310582,-,보험사보증,"27,367km",없음,없음,없음,없음,없음
38308099,-,보험사보증,"59,750km",없음,없음,없음,없음,없음
38061625,오토,자가보증,"64,118km",없음,없음,없음,있음,있음
38572205,오토,자가보증,"9,192km",없음,없음,없음,없음,없음
38453417,-,자가보증,"129,685km",없음,없음,없음,없음,있음
37521949,-,보험사보증,"117,722km",없음,없음,있음 / 렌트,없음,있음
38515263,오토,보험사보증,"267,268km",없음,없음,없음,없음,없음
38560015,-,보험사보증,"9,139km",없음,없음,없음,없음,없음
